player_id,overall,potential,club_team_id,league_name,nationality_name,st,lw,cf,rw,cam,lm,cm,rm,lwb,cdm,rwb,lb,cb,rb,gk,alternative_positions
199503,82,82,32.0,Bundesliga,Switzerland,76,73,75,73,79,78,82,78,79,82,79,77,79,77,20,['CDM']
201942,82,82,112387.0,Pro League,Brazil,82,81,82,81,82,82,82,82,73,75,73,71,69,71,20,['ST']
204525,82,82,241.0,La Liga,Spain,67,62,63,62,66,65,72,65,76,81,76,78,82,78,22,[]
204639,82,82,240.0,La Liga,Montenegro,56,53,54,53,58,58,66,58,72,79,72,76,82,76,22,[]
204963,82,82,243.0,La Liga,Spain,73,75,73,75,77,80,79,80,82,81,82,82,81,82,23,[]
207410,82,82,10.0,Premier League,Croatia,75,79,78,79,82,82,82,82,80,82,80,77,74,77,18,['CDM']
209889,82,82,21.0,Bundesliga,Portugal,78,82,82,82,82,82,82,82,82,82,82,82,73,82,21,"['LM', 'CM']"
210047,82,82,13.0,Premier League,Switzerland,73,69,71,69,74,73,79,73,78,82,78,78,82,78,21,[]
210411,82,82,112139.0,Pro League,Portugal,76,80,79,80,82,82,82,82,78,77,78,75,71,75,22,['LM']
211688,82,82,461.0,La Liga,Spain,73,76,75,76,79,81,81,81,82,82,82,82,80,82,22,['LWB']
211738,82,82,1925.0,Premier League,Netherlands,34,28,32,28,34,32,36,32,29,34,29,28,30,28,82,[]
212096,82,82,25.0,Bundesliga,Italy,78,80,79,80,82,82,78,82,66,63,66,61,52,61,20,"['CF', 'CAM']"
212242,82,82,32.0,Bundesliga,Germany,77,73,74,73,76,76,80,76,79,82,79,79,82,79,21,['CM']
212814,82,82,234.0,Liga Portugal,Portugal,80,81,81,81,82,82,82,82,80,80,80,77,73,77,20,"['LM', 'CM']"
213516,82,82,1896.0,Liga Portugal,Portugal,80,81,81,81,82,82,80,82,68,66,68,64,56,64,19,"['CF', 'RM']"
214997,82,82,240.0,La Liga,Argentina,82,82,82,82,82,82,80,82,71,68,71,68,63,68,21,['RM']
216320,82,82,112139.0,Pro League,Côte d'Ivoire,80,77,79,77,82,81,82,81,80,82,80,78,79,78,20,[]
219522,82,82,1968.0,La Liga,Argentina,33,28,30,28,32,32,32,32,31,31,31,30,30,30,82,[]
220502,82,82,46.0,Serie A,Italy,81,82,82,82,82,82,80,82,73,71,73,71,65,71,21,[]
224987,82,82,46.0,Serie A,Italy,35,33,35,33,41,38,44,38,34,40,34,33,33,33,82,[]
228618,82,82,243.0,La Liga,France,76,77,76,77,79,81,80,81,82,81,82,82,81,82,20,[]
230182,82,82,383.0,Serie A,Brazil,33,28,32,28,35,32,35,32,29,32,29,29,32,29,82,[]
230375,82,82,1039.0,Serie A,Brazil,62,59,59,59,62,63,66,63,76,78,76,79,82,79,24,[]
231591,82,82,240.0,La Liga,Spain,72,75,73,75,76,79,78,79,82,81,82,82,80,82,20,['LWB']
232498,82,82,480.0,La Liga,Spain,77,81,80,81,82,82,78,82,66,63,66,62,52,62,21,[]
234642,82,82,112387.0,Pro League,Senegal,32,29,32,29,39,36,42,36,31,38,31,29,30,29,82,[]
241788,82,82,236.0,Liga Portugal,Iran,82,81,82,81,82,82,78,82,63,61,63,59,54,59,21,['CF']
263578,81,89,241.0,La Liga,Spain,68,74,71,74,75,78,76,78,81,76,81,81,75,81,18,['RB']
237678,81,87,9.0,Premier League,France,59,58,59,58,63,64,67,64,74,78,74,76,83,76,19,[]
242444,81,87,241.0,La Liga,Portugal,82,82,81,82,85,84,79,84,67,64,67,63,56,63,23,"['ST', 'LW']"
244675,81,87,448.0,La Liga,Spain,80,79,80,79,83,81,82,81,74,74,74,72,69,72,21,"['CM', 'ST']"
255475,81,87,11.0,Premier League,Brazil,78,81,80,81,83,83,77,83,70,67,70,66,59,66,21,['RM']
233731,81,86,13.0,Premier League,Sweden,83,81,82,81,83,82,75,82,63,61,63,60,55,60,18,['LW']
246172,81,86,47.0,Serie A,Nigeria,78,81,80,81,82,82,74,82,64,59,64,59,50,59,18,['RM']
253306,81,86,73.0,Ligue 1,Uruguay,71,73,73,73,77,77,80,77,79,82,79,78,78,78,19,['CM']
247263,81,85,32.0,Bundesliga,Burkina Faso,67,63,65,63,68,68,73,68,75,81,75,77,83,77,19,[]
247394,81,85,18.0,Premier League,Sweden,78,81,80,81,83,83,81,83,74,72,74,71,65,71,19,[]
228881,81,84,47.0,Serie A,Italy,67,71,68,71,72,74,74,74,81,79,81,81,79,81,20,['RWB']
229984,81,84,5.0,Premier League,England,74,75,75,75,77,80,79,80,81,80,81,81,78,81,19,['LWB']
233064,81,84,11.0,Premier League,England,79,80,79,80,83,83,82,83,73,73,73,70,64,70,22,"['RW', 'CM']"
233195,81,84,112172.0,Bundesliga,Austria,74,75,76,75,79,78,81,78,78,82,78,77,77,77,18,['CM']
233927,81,84,19.0,Premier League,Brazil,80,80,80,80,83,82,82,82,77,78,77,75,74,75,21,['CM']
235173,81,84,14.0,Premier League,Côte d'Ivoire,75,71,72,71,76,76,80,76,81,83,81,80,83,80,19,['CM']
235844,81,84,19.0,Premier League,Mexico,71,66,67,66,70,73,75,73,80,83,80,81,84,81,18,['CB']
240690,81,84,110374.0,Serie A,Argentina,81,81,80,81,81,82,75,82,67,63,67,65,58,65,17,['LW']
243576,81,84,18.0,Premier League,Spain,78,79,78,79,80,82,80,82,81,79,81,81,77,81,18,['RWB']
243630,81,84,65.0,Ligue 1,Canada,84,79,80,79,81,81,76,81,62,60,62,58,53,58,18,[]
204883,81,83,64.0,Ligue 1,France,33,29,32,29,35,34,36,34,31,34,31,31,31,31,82,[]
206585,81,83,243.0,La Liga,Spain,34,32,35,32,41,38,45,38,34,40,34,32,31,32,81,[]
211990,81,83,14.0,Premier League,Greece,31,28,30,28,32,31,32,31,30,32,30,29,31,29,82,[]
230899,81,83,39.0,Serie A,Nigeria,83,82,82,82,83,81,73,81,60,56,60,56,49,56,21,"['RM', 'RW']"
251892,81,83,7.0,Premier League,Portugal,83,74,77,74,75,74,68,74,53,53,53,51,49,51,21,[]
208268,81,82,52.0,Serie A,Italy,76,73,75,73,78,77,82,77,77,82,77,77,80,77,14,['CM']
208920,81,82,10.0,Premier League,Netherlands,69,69,68,69,73,74,76,74,80,82,80,81,82,81,21,['LB']
213331,81,82,32.0,Bundesliga,Germany,59,55,57,55,60,61,67,61,73,79,73,75,82,75,20,[]
216388,81,82,112387.0,Pro League,France,78,81,80,81,82,82,74,82,61,56,61,56,46,56,18,['LW']
222737,81,82,605.0,Pro League,Brazil,79,81,80,81,82,82,76,82,60,57,60,56,46,56,19,[]
225126,81,82,1824.0,Bundesliga,Tunisia,76,74,75,74,77,77,81,77,80,82,80,79,80,79,24,['CM']
226226,81,82,18.0,Premier League,Argentina,78,80,80,80,82,82,82,82,77,79,77,75,73,75,21,['ST']
227950,81,82,448.0,La Liga,Spain,63,60,61,60,65,66,72,66,76,81,76,78,82,78,21,[]
232730,81,82,46.0,Serie A,Japan,76,80,79,80,82,82,81,82,73,71,73,70,61,70,18,"['CM', 'CF']"
233096,81,82,44.0,Serie A,Netherlands,77,74,73,74,75,78,76,78,82,81,82,82,82,82,22,['RM']
235944,81,82,457.0,La Liga,Spain,81,81,81,81,82,82,82,82,75,76,75,73,72,73,19,"['CAM', 'RM']"
236276,81,82,7.0,Premier League,Netherlands,82,82,82,82,82,82,76,82,67,63,67,65,59,65,21,['LM']
236786,81,82,74.0,Ligue 1,France,82,80,81,80,82,81,75,81,63,60,63,59,53,59,18,['ST']
252308,81,82,1896.0,Liga Portugal,Libya,74,70,72,70,75,74,79,74,77,82,77,78,82,78,19,['CM']
140233,81,81,110373.0,Serie A,Mexico,32,28,30,28,34,32,34,32,30,32,30,30,29,30,81,[]
157481,81,81,483.0,La Liga,Spain,57,53,56,53,62,57,69,57,69,80,69,72,81,72,19,[]
163587,81,81,229.0,Jupiler Pro League,Denmark,36,33,35,33,41,38,42,38,33,38,33,32,32,32,81,[]
168651,81,81,481.0,La Liga,Croatia,78,76,77,76,81,80,81,80,78,81,78,77,76,77,20,['CDM']
175943,81,81,325.0,Super Lig,Belgium,77,81,81,81,81,81,79,81,66,64,66,62,51,62,19,['CAM']
178005,81,81,52.0,Serie A,Portugal,35,32,34,32,39,37,38,37,33,36,33,32,32,32,81,[]
178213,81,81,483.0,La Liga,France,77,74,76,74,79,77,81,77,78,81,78,77,80,77,22,['CDM']
179645,81,81,47.0,Serie A,Denmark,64,57,59,57,62,62,68,62,73,79,73,76,81,76,21,[]
184087,81,81,230.0,Jupiler Pro League,Belgium,69,65,66,65,72,70,78,70,77,81,77,78,81,78,24,[]
184941,81,81,44.0,Serie A,Chile,81,81,81,81,81,81,80,81,68,67,68,65,61,65,22,[]
189575,81,81,448.0,La Liga,Spain,75,81,80,81,81,81,80,81,70,68,70,66,58,66,19,['LM']
190941,81,81,32.0,Bundesliga,Finland,30,26,28,26,33,31,34,31,28,31,28,28,28,28,81,[]
191202,81,81,74.0,Ligue 1,Serbia,73,68,71,68,76,74,81,74,77,81,77,75,81,75,22,['CM']
192563,81,81,144.0,Premier League,Germany,34,32,34,32,41,38,43,38,36,41,36,36,35,36,81,[]
192883,81,81,44.0,Serie A,Armenia,81,81,81,81,81,81,81,81,74,72,74,71,67,71,19,['CM']
197655,81,81,237.0,Liga Portugal,Uruguay,65,58,61,58,65,64,71,64,73,80,73,75,81,75,24,[]
198219,81,81,111651.0,Major League Soccer,Italy,78,81,81,81,81,81,78,81,63,59,63,58,46,58,18,"['CF', 'LM']"
198717,81,81,325.0,Super Lig,Côte d'Ivoire,79,81,80,81,81,81,74,81,65,62,65,61,54,61,21,"['CF', 'LM']"
199304,81,81,45.0,Serie A,Brazil,75,72,73,72,74,75,77,75,81,81,81,81,81,81,20,['RB']
199915,81,81,1808.0,Premier League,England,62,57,61,57,66,62,74,62,72,81,72,73,81,73,22,[]
200260,81,81,245.0,Eredivisie,Netherlands,80,81,80,81,81,81,80,81,67,66,67,62,54,62,21,"['CM', 'RW']"
200888,81,81,73.0,Ligue 1,Portugal,73,67,70,67,74,72,79,72,76,81,76,76,81,76,22,['CB']
201455,81,81,219.0,Ligue 1,Central African Republic,80,75,78,75,80,78,81,78,81,81,81,81,81,81,21,['CDM']
201995,81,81,46.0,Serie A,Brazil,81,81,81,81,81,81,81,81,77,75,77,75,70,75,19,['ST']
204614,81,81,48.0,Serie A,Portugal,68,74,72,74,76,78,78,78,81,79,81,81,76,81,20,[]
205175,81,81,45.0,Serie A,Poland,81,75,79,75,80,77,75,77,60,61,60,57,58,57,22,[]
206511,81,81,175.0,Bundesliga,Germany,78,76,78,76,80,79,81,79,79,81,79,78,77,78,20,['CM']
207421,81,81,1.0,Premier League,Belgium,80,81,81,81,81,81,76,81,60,57,60,56,46,56,19,['LW']
207566,81,81,449.0,La Liga,Portugal,74,71,74,71,78,76,81,76,75,81,75,74,79,74,19,['CAM']
208618,81,81,243.0,La Liga,Spain,77,80,79,80,81,81,81,81,81,79,81,80,73,80,20,['RW']
209297,81,81,326.0,Super Lig,Brazil,76,78,78,78,81,81,81,81,81,81,81,81,77,81,24,['CDM']
209519,81,81,72.0,Ligue 1,France,81,79,80,79,81,80,77,80,63,63,63,60,57,60,22,[]
210385,81,81,449.0,La Liga,Portugal,33,28,31,28,34,31,34,31,29,32,29,28,30,28,81,[]
212523,81,81,112139.0,Pro League,Brazil,81,80,81,80,81,81,78,81,68,68,68,66,64,66,21,"['ST', 'CAM']"
214097,81,81,74.0,Ligue 1,France,79,80,79,80,81,81,81,81,78,78,78,75,72,75,22,"['RM', 'RW']"
215316,81,81,245.0,Eredivisie,Argentina,33,30,32,30,36,34,35,34,31,33,31,31,31,31,81,[]
215333,81,81,54.0,Serie A,Colombia,81,75,78,75,77,75,70,75,56,57,56,53,55,53,18,[]
216201,81,81,448.0,La Liga,Ghana,81,80,81,80,80,81,74,81,67,62,67,64,60,64,23,['ST']
216354,81,81,10029.0,Bundesliga,Croatia,81,80,80,80,81,81,77,81,62,60,62,58,52,58,22,"['CM', 'CAM']"
216409,81,81,48.0,Serie A,Italy,75,81,79,81,81,81,77,81,66,63,66,62,51,62,20,['RM']
219693,81,81,2.0,Premier League,Brazil,64,60,63,60,67,64,71,64,71,79,71,74,81,74,19,[]
221992,81,81,247.0,Eredivisie,Mexico,80,81,80,81,81,81,75,81,67,62,67,63,54,63,22,[]
226271,81,81,73.0,Ligue 1,Spain,77,76,78,76,81,79,81,79,78,80,78,76,75,76,22,['CDM']
230256,81,81,112472.0,Serie A,Brazil,74,76,74,76,76,79,76,79,81,77,81,80,75,80,22,['LB']
230258,81,81,1041.0,Serie A,Brazil,68,71,71,71,75,76,79,76,81,81,81,81,80,81,22,"['CM', 'CAM']"
230294,81,81,112472.0,Serie A,Brazil,81,74,78,74,75,73,66,73,55,53,55,53,53,53,24,['CF']
230347,81,81,1035.0,Serie A,Brazil,69,74,72,74,76,78,77,78,81,78,81,81,76,81,21,"['LM', 'LW']"
230384,81,81,1035.0,Serie A,Brazil,79,80,80,80,81,81,80,81,69,70,69,67,62,67,18,"['CF', 'ST']"
230430,81,81,1043.0,Serie A,Brazil,81,77,79,77,78,77,69,77,53,50,53,50,45,50,19,[]
230977,81,81,13.0,Premier League,Paraguay,77,81,80,81,81,81,78,81,73,70,73,70,62,70,20,['RM']
236045,81,81,240.0,La Liga,Mozambique,72,73,71,73,73,76,74,76,81,78,81,81,81,81,19,['CB']
239093,81,81,219.0,Ligue 1,France,75,78,76,78,78,80,77,80,80,75,80,78,72,78,23,"['RM', 'RB']"
244263,81,81,48.0,Serie A,Kosovo,63,59,60,59,62,63,68,63,74,77,74,76,81,76,19,[]
251852,80,87,22.0,Bundesliga,Germany,80,80,79,80,80,81,72,81,62,57,62,59,51,59,20,"['RM', 'ST']"
256903,80,87,73.0,Ligue 1,Portugal,82,76,78,76,77,77,73,77,65,65,65,63,62,63,21,[]
260815,80,87,110062.0,La Liga,Spain,68,72,69,72,73,76,74,76,80,77,80,80,77,80,19,['RWB']
237681,80,86,457.0,La Liga,Japan,78,80,79,80,83,83,77,83,67,62,67,63,53,63,19,"['ST', 'CAM']"
239807,80,86,44.0,Serie A,Italy,77,78,79,78,82,81,82,81,77,78,77,75,72,75,19,[]
241390,80,86,48.0,Serie A,North Macedonia,77,79,79,79,82,81,81,81,75,76,75,74,71,74,18,"['CM', 'LW']"
246191,80,86,10.0,Premier League,Argentina,82,80,81,80,82,82,78,82,70,69,70,67,65,67,19,"['CF', 'CAM']"
262621,80,86,461.0,La Liga,Georgia,30,24,26,24,26,27,25,27,26,25,26,26,26,26,81,[]
231410,80,85,243.0,La Liga,Spain,72,79,77,79,82,80,75,80,60,57,60,54,42,54,19,"['CF', 'RW']"
234569,80,85,234.0,Liga Portugal,Portugal,64,64,66,64,71,69,77,69,74,81,74,75,80,75,20,['CM']
235619,80,85,237.0,Liga Portugal,England,74,80,79,80,81,80,73,80,62,56,62,57,44,57,20,"['LW', 'ST']"
236987,80,85,2.0,Premier League,France,66,67,67,67,72,72,76,72,79,81,79,79,81,79,18,['CM']
237221,80,85,483.0,La Liga,Argentina,65,67,65,67,70,72,73,72,79,80,79,80,82,80,21,"['CB', 'CDM']"
248148,80,85,457.0,La Liga,Spain,73,73,74,73,78,76,80,76,78,81,78,78,78,78,20,['CM']
256079,80,85,5.0,Premier League,Ecuador,71,72,73,72,77,75,80,75,78,81,78,78,78,78,20,['CM']
231352,80,84,52.0,Serie A,England,82,76,80,76,79,78,72,78,59,58,59,56,55,56,21,[]
231521,80,84,32.0,Bundesliga,Argentina,75,75,76,75,79,77,82,77,79,82,79,79,79,79,17,"['CDM', 'CAM']"
233738,80,84,457.0,La Liga,Spain,72,70,71,70,74,74,77,74,79,81,79,79,82,79,19,[]
234574,80,84,11.0,Premier League,Portugal,74,76,75,76,78,79,79,79,80,79,80,80,79,80,17,[]
235997,80,84,450.0,La Liga,Spain,67,71,70,71,76,74,79,74,78,81,78,77,77,77,21,['CM']
236355,80,84,607.0,Pro League,Italy,55,58,57,58,62,64,66,64,74,77,74,76,82,76,20,[]
236804,80,84,64.0,Ligue 1,Argentina,62,66,64,66,69,71,73,71,77,80,77,78,82,78,21,[]
237985,80,84,64.0,Ligue 1,Austria,58,56,56,56,59,62,64,62,73,75,73,76,82,76,22,[]
238067,80,84,2.0,Premier League,Italy,82,79,80,79,81,81,78,81,71,71,71,69,67,69,19,['CF']
243593,80,84,111974.0,Serie A,France,75,80,79,80,81,81,74,81,64,57,64,60,46,60,23,"['RW', 'ST']"
245630,80,84,69.0,Ligue 1,France,73,73,74,73,77,77,80,77,79,81,79,78,79,78,18,['CM']
246186,80,84,234.0,Liga Portugal,Brazil,82,75,78,75,77,75,70,75,56,56,56,54,52,54,20,[]
247103,80,84,246.0,Eredivisie,Slovakia,74,73,73,73,75,76,77,76,80,80,80,81,82,81,21,['LB']
247257,80,84,112387.0,Pro League,Brazil,56,53,53,53,55,58,59,58,75,75,75,79,82,79,19,[]
255253,80,84,73.0,Ligue 1,Portugal,72,78,77,78,82,80,82,80,78,79,78,75,71,75,19,[]
224158,80,83,11.0,Premier League,Morocco,75,75,76,75,79,78,81,78,78,81,78,77,77,77,22,['CM']
228813,80,83,110062.0,La Liga,Spain,75,77,77,77,81,80,82,80,77,78,77,75,72,75,20,['CDM']
229880,80,83,11.0,Premier League,England,67,71,70,71,72,74,72,74,81,77,81,80,77,80,18,[]
231936,80,83,1.0,Premier League,England,60,64,64,64,70,71,76,71,79,82,79,80,82,80,18,['CB']
231943,80,83,18.0,Premier League,Brazil,83,79,80,79,81,81,77,81,70,68,70,68,67,68,21,"['LW', 'RW']"
234742,80,83,13.0,Premier League,England,79,80,80,80,82,81,77,81,67,64,67,63,56,63,18,['LM']
240679,80,83,39.0,Serie A,Netherlands,77,76,77,76,80,79,82,79,80,82,80,79,79,79,21,['CDM']
220901,80,82,1.0,Premier League,Spain,37,37,39,37,46,42,46,42,33,39,33,32,30,32,81,[]
221087,80,82,219.0,Ligue 1,Spain,38,38,41,38,47,44,49,44,37,42,37,35,32,35,81,[]
226491,80,82,457.0,La Liga,Scotland,72,75,74,75,76,78,77,78,81,79,81,80,78,80,23,[]
227813,80,82,1.0,Premier League,Ukraine,75,78,77,78,81,81,82,81,81,82,81,80,79,80,22,[]
237942,80,82,1808.0,Premier League,Ecuador,66,71,68,71,72,75,73,75,80,77,80,80,79,80,18,[]
210897,80,81,219.0,Ligue 1,Congo DR,70,66,67,66,69,70,71,70,77,78,77,78,81,78,19,[]
211300,80,81,11.0,Premier League,France,81,80,80,80,81,81,74,81,61,59,61,58,53,58,21,[]
221660,80,81,11.0,Premier League,Sweden,66,65,66,65,70,70,76,70,76,81,76,77,81,77,20,[]
221697,80,81,2.0,Premier League,England,81,77,78,77,78,78,73,78,66,62,66,64,59,64,21,[]
222028,80,81,23.0,Bundesliga,Germany,71,71,72,71,77,75,81,75,76,81,76,74,76,74,20,[]
223550,80,81,23.0,Bundesliga,Switzerland,37,34,36,34,39,38,39,38,36,37,36,36,36,36,81,[]
226162,80,81,2.0,Premier League,Argentina,78,79,79,79,81,81,81,81,74,75,74,73,71,73,19,['CAM']
226221,80,81,457.0,La Liga,Spain,59,59,56,59,60,64,66,64,77,78,77,79,81,79,20,['RB']
228941,80,81,457.0,La Liga,Portugal,81,78,80,78,81,79,77,79,66,67,66,64,63,64,22,[]
232665,80,81,1860.0,La Liga,Uruguay,71,70,71,70,75,73,79,73,78,81,78,77,80,77,20,['CM']
236632,80,81,234.0,Liga Portugal,Brazil,78,80,79,80,81,81,77,81,68,65,68,63,55,63,21,"['RW', 'CAM']"
238896,80,81,236.0,Liga Portugal,Brazil,73,79,76,79,79,81,76,81,75,71,75,71,63,71,19,"['LM', 'RB']"
255565,80,81,1808.0,Premier League,Japan,78,81,79,81,81,81,77,81,73,69,73,70,64,70,21,[]
138956,80,80,112996.0,Major League Soccer,Italy,59,54,54,54,57,60,63,60,73,76,73,76,80,76,14,[]
146536,80,80,481.0,La Liga,Spain,76,78,77,78,80,80,80,80,80,79,80,80,75,80,21,['RM']
169416,80,80,112996.0,Major League Soccer,Mexico,80,80,80,80,80,80,75,80,59,57,59,55,48,55,22,"['LW', 'ST']"
170368,80,80,481.0,La Liga,Argentina,79,80,79,80,80,80,79,80,72,71,72,69,65,69,22,['CAM']
173426,80,80,231.0,Jupiler Pro League,Belgium,35,30,32,30,37,35,38,35,32,36,32,31,32,31,80,[]
174543,80,80,449.0,La Liga,Chile,38,36,39,36,46,43,48,43,36,43,36,35,35,35,80,[]
176550,80,80,112139.0,Pro League,Colombia,33,31,33,31,36,34,37,34,30,33,30,30,28,30,80,[]
178086,80,80,237.0,Liga Portugal,Spain,33,27,29,27,32,31,33,31,30,34,30,31,34,31,80,[]
181291,80,80,112096.0,Pro League,Netherlands,78,76,77,76,80,79,80,79,79,80,79,78,80,78,21,['CDM']
182494,80,80,325.0,Super Lig,Uruguay,35,33,35,33,41,39,42,39,34,38,34,33,33,33,80,[]
183711,80,80,112096.0,Pro League,England,77,76,76,76,80,80,80,80,80,80,80,79,79,79,21,['CDM']
184200,80,80,44.0,Serie A,Austria,80,78,79,78,80,80,78,80,66,66,66,63,62,63,23,[]
184344,80,80,1831.0,Bundesliga,Italy,67,62,64,62,70,66,77,66,73,80,73,74,80,74,14,[]
184392,80,80,44.0,Serie A,Italy,73,73,73,73,75,76,78,76,80,80,80,80,80,80,18,"['RWB', 'RM']"
187598,80,80,39.0,Serie A,Italy,64,58,60,58,62,63,68,63,74,78,74,77,80,77,21,[]
188567,80,80,219.0,Ligue 1,Gabon,80,78,79,78,79,79,73,79,62,58,62,59,53,59,19,[]
189271,80,80,483.0,La Liga,France,75,76,76,76,80,79,80,79,79,80,79,78,80,78,20,"['LM', 'RM']"
190149,80,80,448.0,La Liga,Spain,73,74,73,74,76,78,77,78,80,80,80,80,78,80,19,[]
193082,80,80,44.0,Serie A,Colombia,78,80,78,80,80,80,80,80,80,79,80,80,77,80,17,"['RB', 'RW']"
193198,80,80,481.0,La Liga,Serbia,74,70,72,70,75,73,79,73,78,80,78,78,80,78,21,['CDM']
193698,80,80,10029.0,Bundesliga,Germany,31,27,29,27,31,30,32,30,30,32,30,29,31,29,80,[]
197061,80,80,9.0,Premier League,Cameroon,64,63,64,63,68,68,73,68,75,79,75,76,80,76,20,[]
197781,80,80,449.0,La Liga,Spain,75,77,77,77,80,79,80,79,70,71,70,68,64,68,20,"['LM', 'CM']"
198164,80,80,472.0,La Liga,Spain,77,79,78,79,80,80,80,80,74,74,74,72,68,72,22,"['CM', 'LM']"
199564,80,80,241.0,La Liga,Spain,74,75,74,75,79,80,80,80,80,80,80,80,77,80,24,['CM']
199576,80,80,241.0,La Liga,Spain,66,62,65,62,69,67,75,67,72,80,72,73,80,73,22,['CM']
201389,80,80,110374.0,Serie A,Italy,75,75,75,75,77,78,78,78,80,79,80,80,78,80,19,[]
201399,80,80,325.0,Super Lig,Argentina,80,73,77,73,79,75,74,75,57,60,57,55,56,55,20,[]
201519,80,80,219.0,Ligue 1,France,77,76,77,76,80,79,80,79,79,80,79,79,78,79,19,['CDM']
202477,80,80,55.0,Serie A,Spain,79,80,80,80,80,80,75,80,62,59,62,57,48,57,23,['ST']
202651,80,80,481.0,La Liga,Spain,76,80,79,80,80,80,75,80,59,56,59,54,44,54,21,['CAM']
202884,80,80,52.0,Serie A,Italy,76,78,76,78,79,80,77,80,80,77,80,80,78,80,23,['LM']
204234,80,80,468.0,La Liga 2,Spain,31,27,28,27,31,30,32,30,30,32,30,30,31,30,80,[]
204923,80,80,22.0,Bundesliga,Austria,80,78,79,78,80,80,80,80,78,80,78,77,76,77,23,"['CAM', 'CDM']"
205431,80,80,22.0,Bundesliga,Germany,80,75,78,75,77,75,72,75,57,59,57,55,57,55,21,[]
205632,80,80,481.0,La Liga,Argentina,80,80,80,80,80,80,80,80,76,74,76,73,71,73,20,['LW']
205686,80,80,70.0,Ligue 1,France,74,78,77,78,80,80,80,80,77,79,77,75,71,75,20,['CM']
208104,80,80,1896.0,Liga Portugal,Brazil,32,27,30,27,32,31,34,31,30,33,30,30,31,30,80,[]
208421,80,80,240.0,La Liga,Spain,80,76,77,76,80,79,80,79,79,80,79,79,80,79,20,"['LM', 'LWB']"
208448,80,80,112172.0,Bundesliga,Sweden,75,79,78,79,80,80,79,80,65,64,65,60,51,60,22,['CF']
208461,80,80,39.0,Serie A,Netherlands,75,71,72,71,75,75,78,75,80,80,80,80,80,80,23,"['CM', 'CB']"
208670,80,80,325.0,Super Lig,Morocco,77,79,78,79,80,80,80,80,70,70,70,66,60,66,21,['CAM']
210021,80,80,114162.0,Major League Soccer,Germany,77,80,80,80,80,80,80,80,69,66,69,65,54,65,21,"['ST', 'CAM']"
211256,80,80,66.0,Ligue 1,Argentina,72,72,71,72,74,77,77,77,80,80,80,80,80,80,23,[]
217036,80,80,2.0,Premier League,Spain,74,77,75,77,77,80,77,80,80,77,80,80,75,80,20,[]
219789,80,80,457.0,La Liga,Mali,71,73,72,73,74,77,76,77,80,78,80,80,77,80,21,[]
223273,80,80,39.0,Serie A,Croatia,80,79,80,79,80,80,80,80,76,77,76,74,73,74,22,"['CF', 'CM']"
223710,80,80,453.0,La Liga,Kosovo,80,71,77,71,77,72,72,72,51,56,51,49,52,49,19,[]
223874,80,80,219.0,Ligue 1,France,71,72,72,72,77,76,80,76,79,80,79,78,78,78,19,['CM']
223952,80,80,1860.0,La Liga,Spain,34,28,30,28,32,31,32,31,29,31,29,29,31,29,80,[]
224031,80,80,46.0,Serie A,Montenegro,75,73,72,73,72,75,72,75,79,75,79,80,79,80,18,['RB']
224196,80,80,22.0,Bundesliga,Algeria,76,75,74,75,75,77,76,77,80,79,80,80,80,80,20,['CB']
224309,80,80,481.0,La Liga,Spain,74,75,76,75,79,77,80,77,74,79,74,72,72,72,21,['CDM']
225201,80,80,448.0,La Liga,Spain,77,79,79,79,80,80,78,80,76,73,76,74,68,74,21,['RM']
227290,80,80,481.0,La Liga,Serbia,32,26,28,26,31,31,34,31,32,34,32,32,33,32,80,[]
227890,80,80,237.0,Liga Portugal,Portugal,80,80,80,80,80,80,79,80,77,75,77,75,70,75,21,['LWB']
228520,80,80,479.0,La Liga,Argentina,80,75,78,75,77,76,72,76,63,63,63,61,62,61,19,"['RM', 'LM']"
230201,80,80,1041.0,Serie A,Brazil,66,71,68,71,72,75,74,75,80,78,80,80,77,80,23,['RM']
230204,80,80,1043.0,Serie A,Brazil,31,28,31,28,34,32,35,32,29,32,29,29,30,29,80,[]
230225,80,80,1035.0,Serie A,Brazil,69,61,64,61,64,64,67,64,73,76,73,76,80,76,24,['CDM']
230271,80,80,567.0,Serie A,Brazil,74,79,78,79,80,80,75,80,59,55,59,54,40,54,20,"['LM', 'LW']"
230313,80,80,1048.0,Serie A,Brazil,57,52,53,52,56,57,63,57,72,76,72,75,80,75,19,[]
232487,80,80,9.0,Premier League,Japan,75,74,76,74,79,78,80,78,79,80,79,78,79,78,19,['CDM']
245367,79,89,112172.0,Bundesliga,Netherlands,77,80,79,80,81,82,79,82,75,74,75,73,67,73,19,"['LW', 'RW']"
245371,79,87,112885.0,Major League Soccer,Argentina,75,79,78,79,82,81,78,81,71,69,71,68,60,68,20,"['CM', 'CF']"
246104,79,87,9.0,Premier League,Netherlands,77,78,78,78,81,81,81,81,76,76,76,74,71,74,19,[]
252154,79,87,39.0,Serie A,Italy,28,25,27,25,31,28,33,28,26,30,26,25,28,25,80,[]
259377,79,87,483.0,La Liga,Spain,73,78,77,78,80,80,75,80,63,59,63,60,47,60,17,"['RM', 'ST']"
243854,79,86,112172.0,Bundesliga,France,64,63,62,63,65,68,69,68,75,77,75,77,81,77,19,['RB']
